ItemType,Domain,CreatedAt,ItemID,Recommendable,URL,Title,category,text,keywords,categories
Document,418,2009-03-27 03:53:19,257972556,false,http://www.ksta.de/region/offenbachs--helena--viel-klamauk---grell--laut-und-unverbluemt 15189102 12969166.html,Viel Klamauk - grell  laut und unverblümt,0,Die „Neue Operette Wien“ gibt im Forum „Die schöne Helena“. Das Stück von Jacques Offenbach wurde an ein Dorf am Meeresufer verlegt  wo die Einwohner ihre Einkünfte durch "Altertum spielen" aufbessern.,,0#34
Document,418,2009-04-02 02:13:46,85328738,false,http://www.ksta.de/ratgeber/freizeit-tipps-25-ausfluege-in-die-region 15189524 12699354.html,25 Ausflüge in die Region,2879925,Die Region hat so viele schöne Plätze zu bieten. Also raus aus der Wohnung. Wir haben 25 Ausflugsziele für Sie zusammengetragen - leicht erreichbar und dennoch so spannend wie ein kleiner Urlaub.,,0#2879925#53
Document,418,2009-04-02 02:14:53,85328781,false,http://www.ksta.de/ratgeber/ausflugstipps-5-x-geschichte 15189524 12697868.html,5 x Geschichte,2879925,Zeitreisen sind ein Trend. Und natürlich gibt es jederzeit die Möglichkeit  sie außerhalb der virtuellen Welt von Computeranimation anzutreten. Es existieren,,0#2879925#53
Document,418,2009-04-02 02:16:54,85433177,false,http://www.ksta.de/ratgeber/ausflugstipps-5-x-natur 15189524 12697872.html,5 x Natur,2879925,Die Region im Westen bietet in Sachen Naherholung und Naturerleben eine Fülle von Ausflugszielen - mit der Familie  in der  Gruppe oder romantisch zu zweit.,,0#2879925#53
Document,418,2009-04-03 12:32:27,85336597,false,http://www.ksta.de/ratgeber/ausflugstipps-alle-ziele-auf-einen-blick 15189524 12697878.html,Alle Ziele auf einen Blick,2879925,1. Schloss Burg,,0#2879925#53
Document,418,2009-04-03 10:45:56,137580033,false,http://www.ksta.de/archiv/fuenf-ausfluege-in-die-natur 16592382 12353550.html,Fünf Ausflüge in die Natur,0,,,0#41
Document,418,2009-04-05 04:23:16,86372599,false,http://www.ksta.de/region/hallenfussball-turniersieg-fuer-den-gastgeber 15189102 12962864.html,Turniersieg für den Gastgeber,2879993,Die Heimmannschaft der NEW jubelte über den ersten Platz. Die Spieler vom Vorjahressieger Drimbornshof in Rövenich mussten sich mit Rang vier begnügen.,,0#34#2879993
Document,418,2009-04-07 04:13:44,88308420,false,http://www.ksta.de/region/eifelhoehen-klinik-neuer-chefarzt-eingefuehrt 15189102 12961368.html,Neuer Chefarzt eingeführt,2879993,Nach 29 Jahren als Chefarzt der Fachabteilung Orthopädie / Traumatologie übergab Dr. Helmut Klein zum Monatsanfang dieses Amt an Dr. Mario Broich. Aus Anlass des Stabwechsels gab es eine Feierstunde in der Eifelhöhen-Klinik  in der viele Lobesworte gespro,,0#34#2879993
Document,418,2009-04-16 12:16:32,86131843,false,http://www.ksta.de/koeln/royals-schnapp-dir-einen-prinzen 15187530 12956584.html,Schnapp dir einen Prinzen,2875514,Mit Diadem und Schärpe schweben die Königinnen und Könige Europas über die roten Teppiche. Prinzessin müsste man sein  um bei ihnen mitmischen zu können. Am besten  man angelt sich einen adligen Sprössling  denn die sind auch nicht zu verachten.,,0#2875514#31
Document,418,2009-05-05 09:12:15,85469049,false,http://www.ksta.de/koeln/gutenmorgenkoeln-ecki-pieper-will-nur-die-grossen-dinge 15187530 12928434.html,Ecki Pieper will nur die großen Dinge,2875514,Ecki Pieper  Frontmann von Köbes Underground  ist kein großer Sportler. Wenn er morgens aufsteht  dann liest er lieber. Für Guten Morgen  Köln hat er Tischtennis gespielt - allerdings am Campingtisch und im Sitzen.,,0#2875514#31
Document,418,2009-05-08 12:12:32,257968842,false,http://www.ksta.de/ratgeber/blick-in-die-sterne-ihr-horoskop-fuer-den-9--und-10--mai 15189524 12941674.html,Ihr Horoskop für den 9. und 10. Mai,0,Stehen die Sterne heute günstig für Sie? Schauen Sie nach. Jan Reimer  Astrologe und Mitglied des Deutschen Astrologen-Verbandes  analysiert für Sie die Konstellation der Planeten.,,0#53
Document,418,2009-05-11 02:08:43,85348640,false,http://www.ksta.de/ratgeber/erziehung-mein-kind-ist-unbeliebt 15189524 12919130.html,Mein Kind ist unbeliebt,2879925,Freunde sind für Kinder das Allerwichtigste. Doch nicht jedes Kind findet gleichermaßen schnell Anschluss. Für Eltern ist das eine schwierige Situation. Überaktivismus und übertriebene Erwartungen sind deplatziert.,,0#2879925#53
Document,418,2009-05-23 12:09:09,89351968,false,http://www.ksta.de/koeln/de-plaat-zeltinger-wird-60 15187530 12930890.html,Zeltinger wird 60,2875514,Der Kölner Rock-Musiker Jürgen Zeltinger steht kurz vor seinem 60. Geburtstag. Sein Ramones-Cover „Müngersdorfer Stadion“ gilt inzwischen als Klassiker. Auf ksta.de lesen Sie ein Interview mit dem Original.,,0#2875514#31
Document,418,2009-05-26 02:17:09,85813514,false,http://www.ksta.de/politik/umfrage-deutschlands-linke-lehrer 15187246 12929464.html,Deutschlands linke Lehrer,2870674,Wenn alle Deutschen Lehrer wären  sähe es für die linken Parteien deutlich besser aus. Gemeinsam würden sie fast zwei Drittel der Wählerschaft erreichen. Vor allem die Grünen ziehen die Sympathien der Pädagogen auf sich.,,2870674#0#20
Document,418,2009-05-27 05:08:37,85469876,false,http://www.ksta.de/koeln/pfizer-prozess-ein-medikament-und-ein-selbstmord 15187530 12928188.html,Ein Medikament und ein Selbstmord,2875514,Der Kölner Lothar Schröder klagt gegen den Pharmariesen Pfizer. Seine depressive Frau habe sich das Leben genommen  weil die Firma nicht über die Selbstmordgefahr durch ein Medikament informiert habe. Nun soll Pfizer interne Unterlagen offenlegen.,,0#2875514#31
Document,418,2009-06-07 05:28:46,86076447,false,http://www.ksta.de/koeln/ordnungsamt-auch-kuenftig-mit-blaulicht-zum-einsatz 15187530 12922070.html,Auch künftig mit Blaulicht zum Einsatz,2875514,Nur die Polizei darf Blaulicht und Martinshorn benutzen  entschied das Düsseldorfer Verwaltungsgericht. Das Urteil gilt nicht für Eileinsätze des Kölner Ordnungsdienstes. Denn die Stadt Köln besitzt als einzige Ordnungsbehörde eine Ausnahmeregelung.,,0#2875514#31
Document,418,2009-06-14 05:48:23,85465216,false,http://www.ksta.de/koeln/hochzeit-guido-cantz--unter-der-haube- 15187530 12849220.html,Guido Cantz „unter der Haube“,2875514,Endlich haben sie sich getraut - Multitalent Guido Cantz hat seine langjährige Freundin Kerstin Ricker geheiratet. Die Feierlichkeiten fanden in Porz und Wahn statt.,,0#2875514#31
Document,418,2009-06-25 04:43:32,85619387,false,http://www.ksta.de/gesundheit/sportverletzung-verstauchungen-richtig-behandeln 15938564 12908448.html,Verstauchungen richtig behandeln,2880487,Gerade im Sommer häufen sich die Fälle von Verstauchungen beim Sport. Die meiste Form ist die Überdehnung der Bänder. Was gilt es dann zu tun? Kühlen oder wärmen? Eine neue Studie zeigt  was am besten hilft.,,0#45#2880487
Document,418,2009-07-31 05:48:24,85382042,false,http://www.ksta.de/medien/toepperwien-interview--am-rande-des-ertraeglichen- 15189656 12887736.html,„Am Rande des Erträglichen“,2879432,Am Samstagnachmittag werden in Zukunft nur noch fünf Bundesliga-Spiele übertragen. WDR2-Sportchefin Sabine Töpperwien spricht im Interview über den neuen Modus  ihr Radio-Publikum und die Fernsehkonkurrenz.,,0#2879432#5
Document,418,2009-08-14 07:01:50,86153581,false,http://www.ksta.de/wirtschaft/geld-stinkt-nun-mal-nicht----parmesankaese-als-kreditsicherung 15187248 12879016.html,Parmesankäse als Kreditsicherung,2879675,Einige Banken in Norditalien akzeptieren als Sicherheit für einen Kredit auch Parmesankäse. Eine Bank hat für ihre Kunden bereits 400.000 Laibe des leckeren Hartkäses eingelagert. Ein 40 Kilo schweres Rad wird mit je 300 Euro bewertet.,,0#2879675#4
Document,418,2009-09-10 05:59:00,85383116,false,http://www.ksta.de/ratgeber/frank-busemann--kein-job-ist-wichtiger-als-mein-kind- 15189524 12848552.html,„Kein Job ist wichtiger als mein Kind“,2879925,Frank Busemann war Weltklasse-Leichtathlet und ist jetzt mit mindestens der gleichen Leidenschaft Papa. Über das Vaterwerden und -sein hat er ein Buch geschrieben. Wie ihn die Geburt seines Sohnes verändert hat  erzählt er im Interview.,,0#2879925#53
Document,418,2009-09-14 02:08:08,85347304,false,http://www.ksta.de/ratgeber/retromodelabels-kleider-im-stil-der-30er-und-40er-jahre 15189524 12856070.html,Kleider im Stil der 30er und 40er Jahre,2879925,Die weibliche Figur zu betonen  ohne dabei viel Haut preiszugeben: Diese Kunst beherrschten Modemacher in den 30er und 40er Jahren perfekt. Während die 20er,,0#2879925#53
Document,418,2009-10-06 06:28:25,85312160,false,http://www.ksta.de/koeln/spirituose-koelscher--absacker--soll-szene-erobern 15187530 12842166.html,Kölscher „Absacker“ soll Szene erobern,2875514,Der Zahnarzt Sven Baumgartner und der Designer Dirk Behrendt haben viel Zeit und Geld investiert und einen neuen Likör kreiert. Der Kräuterschnaps soll eine Szenemarke werden.,,0#2875514#31
Document,418,2009-10-06 11:15:41,85312236,false,http://www.ksta.de/politik/chronologie-die-wichtigsten-daten-zur-ddr 15187246 12842962.html,Die wichtigsten Daten zur DDR,2870674,Wahlen zur Volkskammer  niedergeschlagener Volksaufstand  Mauerbau  Grundlagenvertrag und die überraschende Grenzöffnung: Von der Gründung bis zum Beitritt - Die wichtigsten Daten zur Geschichte der Deutschen Demokratischen Republik.,,2870674#0#20
Document,418,2009-10-09 02:23:23,85394976,false,http://www.ksta.de/ratgeber/magazin-test-die-schoensten-saunen-der-region 15189524 12838482.html,Die schönsten Saunen der Region,2879925,Entspannung für einen Tag: Wir haben die sieben besten Wellness-Tempel der Region getestet. Wo kann man am besten relaxen? Welche Besonderheiten gibt es? ksta.de gibt Antworten im großen Sauna-Test.,,0#2879925#53
Document,418,2009-11-09 04:08:27,85433488,false,http://www.ksta.de/ratgeber/nagerbefall-im-winter-zieht-es-die-maus-ins-haus 15189524 12814162.html,Im Winter zieht es die Maus ins Haus,2879925,Wenn es draußen kälter wird  drängen Mäuse in wärmere Gefilde: in den Keller  die Wohnung oder den Dachboden - wo eben gerade ein Zugang möglich ist. Für ein Tier reicht noch eine Falle. Doch was  wenn der Befall stärker ist?,,0#2879925#53
Document,418,2009-11-13 12:01:49,126441120,false,http://www.ksta.de/region/bremsscheibe-sieht-gut-aus-und-bremst-gut 15189102 12818628.html,Sieht gut aus und bremst gut,2879993,Am Anfang faszinierte die Form. In ihrer Firma für Zerspanungstechnik fertigten Peter Schmitz und Wilhelm Streser im Juni vergangenen Jahres ein Maschinenteil  für das sich jetzt ein Automobilzulieferer interessiert.,,0#34#2879993
Document,418,2009-11-27 09:45:12,90394058,false,http://www.ksta.de/koeln/mysterioese-maedchenleiche-tote-von-niederzissen-war-koelnerin 15187530 12648908.html,Tote von Niederzissen war Kölnerin,2875514,Das vor fast sechs Wochen bei Niederzissen im Kreis Ahrweiler tot und nackt aufgefundene Mädchen stammt aus Köln. Dies ergab ein DNA-Abgleich. Erst vor einer Woche hatte sich die Mutter der 16-Jährigen an die Polizei gewandt.,,0#2875514#31
Document,418,2009-11-30 01:13:12,85420735,false,http://www.ksta.de/ratgeber/gerichtsurteil-wenn-die-katze-den-nachbarn-besucht 15189524 12694902.html#plx1279895057,Wenn die Katze den Nachbarn besucht,2879925,Katzen sind von Natur aus Jagdtiere. Von Besitzern kann deshalb nicht verlangt werden  die Tiere ausschließlich in der Wohnung zu halten. Doch was passiert  wenn die Katze in einem fremden Garten herumstromert?,,0#2879925
Document,418,2009-11-30 02:58:17,93640123,false,http://www.ksta.de/gesundheit/krebserkrankung-nebenwirkungen-der-therapie-lindern 15938564 12806988.html,Nebenwirkungen der Therapie lindern,2880487,Mit Hilfe der Komplementärmedizin lassen sich die Beschwerden einer kräftezehrenden Krebstherapie zumindest etwas abschwächen. Am 9. Dezember spricht Professor Josef Beuth dazu im studio dumont.,,0#45#2880487
Document,418,2009-12-17 04:38:10,85388439,false,http://www.ksta.de/region/begegnung-zu-gast-bei-den-mennoniten 15189102 12795538.html,Zu Gast bei den Mennoniten,2879993,Hans-Verbeek-Schüler besuchten die Menno-Simons-Realschule in Billig. Die Jugendlichen sind sich einig  dass die gemeinsame Weihnachtsfeier für alle ein ganz besonderes Erlebnis war.,,0#34#2879993
Document,418,2009-12-17 10:33:15,85506735,false,http://www.ksta.de/ratgeber/pubertaet-jugendliche-und-die-macht-der-marken 15189524 12795472.html,Jugendliche und die Macht der Marken,2879925,Markenkleidung spielt unter Jugendlichen eine große Rolle. Wer keine teuren Klamotten trägt  gilt als uncool. Ein gesundes Selbstbewusstsein bietet den besten Schutz vor Beeinflussung. Hier sind die eltern gefordert.,,0#2879925#53
Document,418,2009-12-30 01:07:36,87138244,false,http://www.ksta.de/ratgeber/stiftung-warentest-teuerster-lachs-schlaegt-auf-den-magen 15189524 12790026.html,Teuerster Lachs schlägt auf den Magen,2879925,Lachs ist ein beliebter Klassiker für das Silvesterbüfett. Eine aktuelle Untersuchung der Stiftung Warentest kann einem aber ganz schön den Appetit verderben - in erster Linie wegen eines vermeintlichen Wildlachses.,,0#2879925#53
Document,418,2010-01-08 01:03:11,85306175,false,http://www.ksta.de/ratgeber/aufstehen--zehn-tipps-fuer-morgenmuffel 15189524 12783794.html?piano_t=1,Zehn Tipps für Morgenmuffel,2879925,Der Wecker klingelt schrill. Unter der Decke ist es warm und kuschelig. Alles außerhalb kann nur schlecht sein  denn da ist es eisig und stockfinster. Aufstehen? Eine Quälerei. Mit unseren Tipps klappt es ein bisschen besser.,,0#2879925
Document,418,2010-01-25 12:33:16,85433173,false,http://www.ksta.de/koeln/die-suelzer-freunde--1--sie-bauen-aufeinander 15187530 12667418.html,Sie bauen aufeinander,2875514,Familien mit Kindern  Paare und ein Single wollen in einer Baugruppe mitten in der Stadt den Traum vom Wohnen nach eigenen Vorstellungen wahr machen. KStA-Autorin Marion Eickler berichtet in loser Folge über die Fortschritte.,,0#2875514#31
Document,418,2010-02-11 07:36:54,85321851,false,http://www.ksta.de/koeln/weiberfastnacht-karnevalsparty-in-der-warteschlange 15187530 12763690.html,Karnevalsparty in der Warteschlange,2875514,Schunkeln  singen  bützen: So halten sich die Jecken vor den überfüllten Kneipen bei Laune. Aufgrund der Kälte  flüchtet das feiernde Volk umso dringender in die warme Kaschämm. ksta.de wünscht allen Feiernden noch viel Spaß.,,0#2875514#31
Document,418,2010-03-03 01:58:29,85342877,false,http://www.ksta.de/gesundheit/erkaeltung-niesen-staerkt-das-immunsystem 15938564 12751530.html,Niesen stärkt das Immunsystem,2880487,Eine Erkältung ist lästig  in den meisten Fällen aber harmlos. Für den Aufbau der körpereigenen Abwehr ist sie zum langfristigen Schutz sogar lebenswichtig. Das „immunologische Gedächtnis” bildet sich mit jedem Mal mehr heraus.,,0#45#2880487
Document,418,2010-03-11 03:05:04,85779162,false,http://www.ksta.de/ratgeber/balian-buschbaum-mehr-leichtigkeit-dank-testosteron 15189524 12746614.html,Mehr Leichtigkeit dank Testosteron,2879925,Balian Buschbaum erzählt über seine Transsexualität  das Glück  heute im Stehen pinkeln zu können und die neue Geradlinigkeit seiner einst „östrogenbehafteten Gedanken.“ Die Toilettenfrage gab ihm eine erste Ahnung  das etwas nicht stimmt.,,0#2879925#53
Document,418,2010-03-11 09:23:24,85322071,false,http://www.ksta.de/ratgeber/rabatt-gegen-daten-vor--und-nachteile-von-kundenkarten 15189524 12748104.html,Vor- und Nachteile von Kundenkarten,2879925,"Haben Sie auch eine Kundenkarte?" An der Kasse können Einkäufer der Frage kaum mehr entgehen. Wer eine hat  reicht die Karte in vielen Fällen über den Tresen  die möglichen Ersparnisse sind allerdings gering.,,0#2879925#53
Document,418,2010-03-30 05:39:35,130046332,false,http://www.ksta.de/region/viktoriabad-der-sprungturm-wackelt 15189102 12735620.html,Der Sprungturm wackelt,2879993,Experten haben bei einem Ortstermin im Viktoriabad gravierende Mängel entdeckt. Im Keller bröckelt der Putz von der Decke  deshalb wurde blaue Folie aufgespannt. Auch der Sprungturm wackelt. Für Mitarbeiter sei das unverantwortlich.,,0#34#2879993
Document,418,2010-04-23 06:23:28,85357337,false,http://www.ksta.de/koeln/neues-bistro-ein-butterbrot-als-geschaeftsidee 15187530 12722012.html,Ein Butterbrot als Geschäftsidee,2875514,„Butterbrot“ – Das klingt weder exklusiv noch geschmacklich herausragend. Doch die Stullen von Christian Bauer sind eine Ausnahme. Mit Rosmarin-Schinken  französischem Käse und Honig-Senf zaubert der 24-Jährige in seinem Bistro bodenständige Gaumenfreuden,,0#2875514#31
Document,418,2010-06-14 01:48:48,91068965,false,http://www.ksta.de/koeln/archiv-einsturz-roemergrab-und-akten-gefunden 15187530 12691902.html,Römergrab und Akten gefunden,2875514,Bei ersten Bohrungen im Bereich der Einsturzstelle des Stadtarchivs sind städtische Akten geborgen worden  die überwiegend aus dem Ausländeramt stammen. Außerdem wurde am Samstag ein römisches Brandgrab gefunden.,,0#2875514#31
Document,418,2010-06-15 12:33:24,86278031,false,http://www.ksta.de/auto/fuehrerschein-dschungel-eine-lizenz-zum-lenken 15938538 12691576.html,Eine Lizenz zum Lenken,2882058,Wer darf was  mit welchem Führerschein? Welche Klassen gibt es? Welches Alter muss für das Ablegen einer Prüfung erreicht sein? Diese Fragen stellen sich spätestens seit Einführung des einheitlichen EU-Führerscheins. Rat gibt es hier.,,2882058#0#147
Document,418,2010-06-18 02:58:14,85321533,false,http://www.ksta.de/koeln/-koeln-rockt--das-sind-die-32-besten-bands 15187530 12688910.html,Das sind die 32 besten Bands,2875514,Viel Lob  aber auch einiges an Kritik: Die Jury hat 32 Bands für den Wettbewerb „Köln rockt“ ausgewählt. In acht Vorrundenkonzerten wird schon bald um den Einzug in das große Finale in der Live Music Hall gesungen.,,0#2875514#31
Document,418,2010-06-21 03:58:15,85410330,false,http://www.ksta.de/politik/ueberblick-die-chronologie-des-koreakriegs 15187246 12686846.html,Die Chronologie des Koreakriegs,2870674,Was passierte damals beim Krieg auf der koreanischen Halbinsel genau? Ein Überblick über den 37 Monate andauernden blutigen Konflikt zwischen Nord- und Südkorea  der über drei Millionen Menschen das Leben kostete.,,2870674#0#20
Document,418,2010-07-12 04:08:27,87615019,false,http://www.ksta.de/koeln/kickboxen-friedlicher-fighter 15187530 12673470.html,Friedlicher Fighter,2875514,Zahnschutz  Kopfschutz  Tiefschutz. Fußschutz  Schienbeinschutz und Handschuhe. Mit diesem Equipment geht Armen Yeritsyan zum Sport. Er ist Kickboxer. Armen sagt  dass es dabei friedlicher zugeht  als viele denken.,,0#2875514#31
Document,418,2010-07-13 06:33:21,85939698,false,http://www.ksta.de/koeln/feuerwehrmann--der-geilste-job-der-welt- 15187530 12056778.html,„Der geilste Job der Welt“,2875514,Von wegen rumsitzen und auf die Klingel warten: Am Beispiel von Christian Nickel zeigen wir Ihnen  welche Fähigkeiten ein Brandmeister beherrschen muss. Er kennt zum Beispiel jeden Schleichweg in der Stadt.,,0#2875514#31
Document,418,2010-07-19 03:00:58,85752064,false,http://www.ksta.de/klassiker/-kult-autos-die-im-wert-steigen 16126594 12015210.html,Diese jungen Auto-Klassiker  steigen im Wert,2881449,Das Design des BMW Z1 ist zeitlos  die Technik zuverlässig  und die versenkbaren Türen sind ein Hingucker. Vor 25 Jahren präsentiert  ist er heute ein Klassiker. Wir zeigen Autos  die wie der Z1 eine gute Wertanlage sind.,,0#2881449#94
Document,418,2010-07-20 10:48:30,87782152,false,http://www.ksta.de/digital/fahrradkauf-ketten--oder-nabenschaltung- 15938568 12670764.html,Ketten- oder Nabenschaltung?,2860696,Kette oder Nabe? Wie beim Fahrrad geschaltet wird  ist letztlich Geschmackssache. Naben sind wartungsärmer  Umwerfer und Ritzel gelten als sportlicher. Experten klären auf  wie teuer und praxistauglich die unterschiedlichen Systeme sind.,,0#133#2860696
Document,418,2010-07-23 01:23:12,85551803,false,http://www.ksta.de/gesundheit/gesundheitsgefahr-keimlinge-ziehen-keime-an 15938564 12666826.html,Keimlinge ziehen Keime an,2880487,Sprossen haben viele Vitamine - doch durch ihre Vorliebe für eine feucht-warme Umgebung bieten die Keimlinge auch Krankheitserregern ideale Bedingungen. Auf das Verbrauchsdatum sollte man sich nicht verlassen.,,0#45#2880487
Document,418,2010-07-30 09:53:11,85806105,false,http://www.ksta.de/ratgeber/informationen-start-und-strecke-der-tippeltour-286 15189524 12662592.html,Start und Strecke der Tippeltour 286,2879925,Der beschriebene Rundweg misst nur 7 km (zzgl. 1 6 für den Anschluss an die S-Bahn)  weist dabei aber etliche Steigungen auf. Einkehrgelegenheit unterwegs,,0#2879925#53
Document,418,2010-08-05 12:14:58,85541790,false,http://www.ksta.de/ratgeber/erbschaft-zum-nachlassgericht-oder-zum-notar- 15189524 12661616.html,Zum Nachlassgericht oder zum Notar?,2879925,Erben leicht gemacht? Nicht  wenn es nach dem Willen der Bundesländer geht. Dann wird's künftig teurer und undurchsichtiger. Denn keiner wird mehr wissen  wo er einen Erbschein her bekommt - vom Nachlassgericht oder doch vom Notar?,,0#2879925#53
Document,418,2010-08-09 11:57:30,85517524,false,http://www.ksta.de/reise/geheimtipp-madeira---die-zauberhafte-blumeninsel 15938546 12659512.html,Madeira - die zauberhafte Blumeninsel,2884680,Britische Urlauber haben die portugiesische Trauminsel längst für sich entdeckt  für den Rest Europas aber scheint Madeira noch immer ein Geheimtipp zu sein. Dabei bietet die Insel beste Bedingungen für Naturliebhaber  Strandurlauber und auch Taucher.,,0#114#2884680
Document,418,2010-08-16 03:46:05,137837745,false,http://www.ksta.de/koeln/schauspielhaus--mut-zu-kultur--weist-kritik-zurueck 15187530 12641728.html,„Mut zu Kultur“ weist Kritik zurück,2875514,„Mut zu Kultur“ hat sich gegen den Vorwurf des leichtfertigen Umgangs mit Zahlen im Bezug auf die Sanierungskosten von Oper und Schauspiel verteidigt. Architekt Walter Thiess stellte sich am Montagabend den Fragen.,,0#2875514#31
Document,418,2010-08-18 01:20:28,91181065,false,http://www.ksta.de/ratgeber/kein-fruehstueck-viele-kinder-gehen-hungrig-zur-schule 15189524 12654214.html,Viele Kinder gehen hungrig zur Schule,2879925,Für Ernährungsexperten ist es ein Graus: Viele Kinder verlassen morgens ohne Frühstück das Haus. Die Folge sind Reizbarkeit  Konzentrationsmängel und Heißhunger-Attacken. Wir zeigen  wie die erste Mahlzeit des Tages richtig Spaß macht.,,0#2879925#53
Document,418,2010-08-27 12:13:19,85314845,false,http://www.ksta.de/koeln/kuhl-und-das-milieu-mit-schaefers-nas-und-dummse-tuenn 15187530 12647840.html,Mit Schäfers Nas und Dummse Tünn,2875514,Köln galt in den 60er und 70er Jahren als Hochburg der Kriminalität.,,0#2875514#31
Document,418,2010-09-02 07:09:47,257958704,false,http://www.ksta.de/sport/drei-fragen-an-weiss--wir-stehen-sehr-gut-da- 15189364 12644352.html,„Wir stehen sehr gut da“,0,Herr Weiß  wie zufrieden sind Sie mit dem Saisonstart?,,0#2
Document,418,2010-10-07 03:01:17,90679310,false,http://www.ksta.de/reise/original-und-kopie-diese-wahrzeichen-haben-ein-double 15938546 12636440.html,Diese Wahrzeichen haben ein Double,2884680,Die Freiheitsstatue  das Taj Mahal oder der Eiffelturm sind einzigartig? Nicht ganz. Es gibt Gebäude an völlig anderen Orten  die den Sehenswürdigkeiten zum Verwechseln ähnlich sehen. ksta.de zeigt die Doppelgänger berühmter Wahrzeichen.,,0#114#2884680
Document,418,2010-10-18 01:31:30,88024645,false,http://www.ksta.de/gesundheit/ernaehrung-wirsing-und-fenchel-frisch-vom-feld 15938564 12607540.html,Wirsing und Fenchel frisch vom Feld,2880487,Unser Saisonkalender zeigt  welche Gemüse- und Obstsorten jetzt geerntet werden und besonders geschmackvoll sind. Im Oktober kommen unter anderem Wirsing und Fenchel frisch aus dem Garten auf den Tisch.,,0#45#2880487
Document,418,2010-10-18 11:58:37,86689410,false,http://www.ksta.de/koeln/tanzprojekt-treffen-der-generationen 15187530 12634144.html,Treffen der Generationen,2875514,Bei einem Projekt der Caritas tanzen Senioren mit Kindern und Jugendlichen. Choreografin Vera Sander stellt sich der Herausforderung  alle auf der Bühne unter einen Hut zu bringen.,,0#2875514#31
Document,418,2010-11-04 04:23:42,85962991,false,http://www.ksta.de/gesundheit/ernaehrung-rettich--schmeckt-gut--und-tut-gut 15938564 12620900.html,Rettich  schmeckt gut  und tut gut,2880487,Dank seiner vielen guten Eigenschaften ist Rettich nicht nur als Nahrung  sondern auch als Hausmittel bekannt und beliebt. Ab November gibt es ihn wieder frisch vom Feld. Mehr zum Rettich erfahren Sie hier.,,0#45#2880487
Document,418,2010-11-11 06:39:23,88622171,false,http://www.ksta.de/koeln/karneval-stuermischer-start-in-die-session 15187530 12616438.html,Stürmischer Start in die Session,2875514,Der Auftakt der Karnevalssession versprach schon im Vorfeld  stürmisch zu werden. Das Bühnenprogramm musste wegen des Wetters vorzeitig abgebrochen werden. Der Heumarkt wurde zeitweise für neue Besucher gesperrt.,,0#2875514#31
Document,418,2010-11-14 04:43:57,85717801,false,http://www.ksta.de/koeln/neuzugang-paveier-haben-einen-ergaenzungsspieler 15187530 12017296.html,Paveier haben einen Ergänzungsspieler,2875514,Denkt Paveier-Frontmann Micky Brühl ans Aufhören? Das fragt sich so mancher Fan  seit Sven Welter als Gitarrist zu der Band gestoßen ist. Doch Brühl dementiert: „An den derzeit in der Stadt kursierenden Gerüchten  ich würde die Band verlassen  ist ni,,0#2875514#31
Document,418,2010-12-30 04:33:24,85371605,false,http://www.ksta.de/koeln/kuendigung-micky-bruehl-verlaesst-die-paveier 15187530 12017046.html,Micky Brühl verlässt die Paveier,2875514,Nach 27 Jahren verlässt Micky Brühl die Paveier. Grund sind für den Sänger der kölschen Band mehrere Querelen im Anschluss an die vergangene Session. Allerdings ist der Mitbegründer noch vertraglich an die Band gebunden.,,0#2875514#31
Document,418,2011-01-17 08:31:04,85475634,false,http://www.ksta.de/ratgeber/wohntrends-ein-zuhause-auf-dem-wasser 15189524 12569490.html,Ein Zuhause auf dem Wasser,2879925,Mit einem Hausboot nur im Urlaub rumschippern? Warum nicht auch für immer dort leben? Die Nachfrage nach Wohnraum auf Hausbooten wird immer größer. Doch noch sind kaum Liegeplätze vorhanden  und auch Objekte fehlen.,,0#2879925#53
Document,418,2011-01-19 07:18:37,258896602,false,http://www.ksta.de/archiv/5--tag-im-dschungelcamp 16592382 12135022.html,5. Tag im Dschungelcamp,0,,,0#41
Document,418,2011-01-20 03:33:54,85337524,false,http://www.ksta.de/gesundheit/psychologie-zynismus-ist-vorstufe-vom-burnout 15938564 12017594.html,Zynismus ist Vorstufe vom Burnout,2880487,Aus Angst vor dem Scheitern werden Ideale lächerlich gemacht. Das hilft  drohende Konflikte zu verhindern und Spannungen abzubauen. Zumindest erst einmal. Der zynische „Angriff“ vollzieht sich dabei in drei Stufen.,,0#45#2880487
Document,418,2011-01-24 01:54:11,86425428,false,http://www.ksta.de/koeln/unfallpraevention-schock-bilder-gegen-den-leichtsinn 15187530 12584414.html,Schock-Bilder gegen den Leichtsinn,2875514,Mit drastischen Bildern von Unfallstellen und Toten führt die Kölner Polizei Jugendlichen die Folgen riskanten Fahrens vor Augen. Jetzt wird das Pilotprojekt „Crash-Kurs NRW“ landesweit ausgedehnt.,,0#2875514#31
Document,418,2011-01-30 04:38:50,86493520,false,http://www.ksta.de/region/jugendaemter-nicht-jeder-kann-ein-kind-aufnehmen 15189102 12581334.html,Nicht jeder kann ein Kind aufnehmen,2879993,Nach dem Tod der neunjährigen Anna aus Bad Honnef wurden die Jugendämter stark kritisiert. Ina Karabasz hat beim Kreisjugendamt einmal nachgehört: Welche Anforderungen muss jemand erfüllen  der ein Kind in Pflege nimmt?,,0#34#2879993
